x,y,H,map,gp
829379.5905,843234.6180000001,5.7,2ned,0
826804.7295,842079.0489999999,7.1,2ned,0
826822.4335,842351.303,4.2,2ned,0
826725.200709448,842178.492116319,3.3,2ned,0
826906.3115,842243.938,3.5,2ned,0
826956.533709448,842420.066116319,3.7,2ned,0
827013.9422355382,842034.7648271741,41.8,2ned,0
827151.3597094481,842544.145116319,4.3,2ned,0
827266.3445,842571.455,5.9,2ned,0
827411.2135000001,842542.5399999999,4.9,2ned,0
827508.670900001,842205.6168000009,107.7,2ned,0
827550.3705,842565.098,6.9,2ned,0
827712.931709448,842374.676116319,13.9,2ned,0
827716.296003,842153.9524973301,26.6,2ned,0
828092.3553000011,842226.0205000011,6.2,2ned,0
828383.1898000009,842220.090800001,13.9,2ned,0
829543.3897000011,842221.463500001,40.7,2ned,0
829848.2834999999,842918.1490000001,7.9,2ned,0
829941.5845,842772.1940000001,5.7,2ned,0
829149.0405000001,842931.5780000001,82.7,2ned,0
828932.039600001,843146.3000000011,5.2,2ned,0
828872.3425,843175.082,6.2,2ned,0
828708.4525,843092.2419999999,4.8,2ned,0
828224.0423000009,842899.9917000011,82.1,2ned,0
828120.901400001,843107.897400001,3.6,2ned,0
827795.8400000009,843076.2782000011,3.8,2ned,0
827723.4931000011,842952.822300001,5.1,2ned,0
827485.2921000009,842733.1172000011,4.2,2ned,0
827108.1715,843000.106,4.7,2ned,0
827382.9485,842661.746,4.6,2ned,0
827410.919600001,843163.4175000011,5.6,2ned,0
827040.8827000009,842688.885400001,4.6,2ned,0
827155.197400001,842662.290000001,4.1,2ned,0
827249.4395000011,843804.235800001,4.5,2ned,0
827436.230100001,843707.031800001,5.0,2ned,0
827715.2100000011,843233.1741000011,3.9,2ned,0
827930.857300001,843518.711500001,5.2,2ned,0
828347.6555000012,843285.1943000009,3.8,2ned,0
828166.791100001,843414.361800001,4.6,2ned,0
828272.7016000008,843571.935500001,4.8,2ned,0
827840.2865000002,843850.9490000001,4.8,2ned,0
828405.1665,843806.831,4.8,2ned,0
828718.1226947019,843621.734007698,5.0,2ned,0
828852.6805000001,843264.6230000001,4.2,2ned,0
829020.3475000001,843692.33,4.4,2ned,0
829032.2704999999,843764.044,4.8,2ned,0
829117.1725000001,843550.755,2.8,2ned,0
828857.2675000001,843641.983,4.9,2ned,0
828929.9135,843542.842,5.1,2ned,0
829031.4475,843617.131,4.4,2ned,0
829136.7765000002,843644.663,4.9,2ned,0
829211.8804999999,843545.122,5.4,2ned,0
829325.8455,843364.8559999999,5.7,2ned,0
828671.9755,843870.516,4.2,2ned,0
828598.4075,843737.6890000001,2.5,2ned,0
826851.5994999999,842848.7500000001,4.3,2ned,0
826331.4455000001,843069.9610000001,3.6,2ned,0
826636.4194999998,842972.9210000001,3.5,2ned,0
826431.0715,843040.8769999999,4.1,2ned,0
826875.5535000002,842691.217,4.2,2ned,0
827540.8888000011,843065.2303000011,5.5,2ned,0
826447.4404999999,843418.6,4.6,2ned,0
826861.9815,843563.551,4.5,2ned,0
826440.8825,843210.881,4.5,2ned,0
826256.9865000001,843219.0080000001,4.7,2ned,0
826882.607100001,843398.959200001,5.1,2ned,0
826679.990800001,843316.786900001,5.0,2ned,0
