x,y,H,map,gp,t
373.629,162.222,110.0,14nwa,84,NCL
376.151,161.751,110.0,14nwa,84,NCL
377.155,161.688,110.0,14nwa,84,NCL
379.13300000000004,162.1,110.0,14nwa,84,NCL
381.291,163.344,110.0,14nwa,84,NCL
386.145,166.965,110.0,14nwa,84,NCL
389.038,168.94099999999997,110.0,14nwa,84,NCL
391.231,170.078,110.0,14nwa,84,NCL
395.42900000000003,171.687,110.0,14nwa,84,NCL
400.782,173.231,110.0,14nwa,84,NCL
404.718,174.06900000000002,110.0,14nwa,84,NCL
408.12199999999996,174.58599999999998,110.0,14nwa,84,NCL
409.556,174.30599999999998,110.0,14nwa,84,NCL
412.439,173.174,110.0,14nwa,84,NCL
414.93199999999996,173.048,110.0,14nwa,84,NCL
419.494,173.375,110.0,14nwa,84,NCL
421.899,173.127,110.0,14nwa,84,NCL
422.779,172.699,110.0,14nwa,84,NCL
423.99199999999996,171.72799999999998,110.0,14nwa,84,NCL
425.42900000000003,170.28799999999998,110.0,14nwa,84,NCL
427.54,167.46099999999998,110.0,14nwa,84,NCL
429.10699999999997,166.268,110.0,14nwa,84,NCL
430.944,165.40400000000002,110.0,14nwa,84,NCL
433.349,164.642,110.0,14nwa,84,NCL
435.35699999999997,164.16400000000002,110.0,14nwa,84,NCL
437.33099999999996,163.99099999999999,110.0,14nwa,84,NCL
438.275,164.102,110.0,14nwa,84,NCL
439.221,164.47099999999998,110.0,14nwa,84,NCL
440.86199999999997,165.75799999999998,110.0,14nwa,84,NCL
441.666,166.972,110.0,14nwa,84,NCL
442.991,170.274,110.0,14nwa,84,NCL
443.713,171.574,110.0,14nwa,84,NCL
444.392,172.29,110.0,14nwa,84,NCL
446.426,173.765,110.0,14nwa,84,NCL
450.647,173.041,110.0,14nwa,84,NCL
452.58,172.513,110.0,14nwa,84,NCL
453.705,171.813,110.0,14nwa,84,NCL
454.24,171.132,110.0,14nwa,84,NCL
454.869,169.29,110.0,14nwa,84,NCL
455.20099999999996,164.52200000000002,110.0,14nwa,84,NCL
454.772,163.566,110.0,14nwa,84,NCL
454.027,162.904,110.0,14nwa,84,NCL
451.704,161.922,110.0,14nwa,84,NCL
450.006,160.882,110.0,14nwa,84,NCL
447.694,158.887,110.0,14nwa,84,NCL
446.37199999999996,157.387,110.0,14nwa,84,NCL
551.65,152.025,270.0,14nwa,85,NCL
549.875,153.625,270.0,14nwa,85,NCL
549.075,154.2,270.0,14nwa,85,NCL
548.625,154.45,270.0,14nwa,85,NCL
547.725,154.825,270.0,14nwa,85,NCL
546.275,155.325,270.0,14nwa,85,NCL
541.8,156.55,270.0,14nwa,85,NCL
539.875,157.175,270.0,14nwa,85,NCL
538.975,157.55,270.0,14nwa,85,NCL
538.125,157.975,270.0,14nwa,85,NCL
537.325,158.475,270.0,14nwa,85,NCL
536.95,158.775,270.0,14nwa,85,NCL
536.625,159.1,270.0,14nwa,85,NCL
536.35,159.475,270.0,14nwa,85,NCL
535.875,160.325,270.0,14nwa,85,NCL
535.5,161.275,270.0,14nwa,85,NCL
534.775,163.3,270.0,14nwa,85,NCL
534.375,164.25,270.0,14nwa,85,NCL
534.125,164.675,270.0,14nwa,85,NCL
533.05,166.375,270.0,14nwa,85,NCL
531.625,168.425,270.0,14nwa,85,NCL
527.425,174.05,270.0,14nwa,85,NCL
526.725,174.775,270.0,14nwa,85,NCL
525.525,175.625,270.0,14nwa,85,NCL
523.825,176.7,270.0,14nwa,85,NCL
519.675,179.15,270.0,14nwa,85,NCL
55.175,168.65,,14nwa,86,NCL
52.95,171.575,,14nwa,86,NCL
52.625,172.05,,14nwa,86,NCL
52.275,172.45,,14nwa,86,NCL
47.975,175.075,,14nwa,86,NCL
46.65,175.775,,14nwa,86,NCL
45.75,176.2,,14nwa,86,NCL
45.275,176.35,,14nwa,86,NCL
44.3,176.625,,14nwa,86,NCL
41.25,177.175,,14nwa,86,NCL
40.35,177.45,,14nwa,86,NCL
39.95,177.65,,14nwa,86,NCL
39.7,178.05,,14nwa,86,NCL
39.625,178.625,,14nwa,86,NCL
39.725,179.175,,14nwa,86,NCL
39.95,179.6,,14nwa,86,NCL
40.275,179.95,,14nwa,86,NCL
41.6,181.05,,14nwa,86,NCL
549.2180000000001,145.662,190.0,14nwa,87,NCL
548.266,147.424,190.0,14nwa,87,NCL
545.286,150.101,190.0,14nwa,87,NCL
543.1759999999999,151.429,190.0,14nwa,87,NCL
539.002,153.221,190.0,14nwa,87,NCL
537.252,154.159,190.0,14nwa,87,NCL
534.896,155.99200000000002,190.0,14nwa,87,NCL
532.314,158.418,190.0,14nwa,87,NCL
530.34,160.701,190.0,14nwa,87,NCL
528.957,162.751,190.0,14nwa,87,NCL
528.149,164.601,190.0,14nwa,87,NCL
526.6519999999999,168.977,190.0,14nwa,87,NCL
525.515,171.148,190.0,14nwa,87,NCL
524.581,172.24900000000002,190.0,14nwa,87,NCL
521.952,174.487,190.0,14nwa,87,NCL
518.053,176.91400000000002,190.0,14nwa,87,NCL
514.047,179.05,190.0,14nwa,87,NCL
511.61300000000006,179.804,190.0,14nwa,87,NCL
509.139,179.93200000000002,190.0,14nwa,87,NCL
506.653,179.59099999999998,190.0,14nwa,87,NCL
504.686,179.083,190.0,14nwa,87,NCL
501.41,177.83900000000003,190.0,14nwa,87,NCL
498.658,176.555,190.0,14nwa,87,NCL
495.17400000000004,174.567,190.0,14nwa,87,NCL
493.976,173.722,190.0,14nwa,87,NCL
493.04699999999997,171.738,190.0,14nwa,87,NCL
492.533,171.106,190.0,14nwa,87,NCL
491.645,171.442,190.0,14nwa,87,NCL
490.579,172.685,190.0,14nwa,87,NCL
489.37,175.002,190.0,14nwa,87,NCL
489.24699999999996,175.94400000000002,190.0,14nwa,87,NCL
489.548,177.322,190.0,14nwa,87,NCL
491.147,180.542,190.0,14nwa,87,NCL
491.527,181.335,190.0,14nwa,87,NCL
74.58800000000001,105.89399999999999,,14nwa,88,NCL
77.671,110.07799999999999,,14nwa,88,NCL
79.293,112.554,,14nwa,88,NCL
79.842,113.749,,14nwa,88,NCL
78.986,114.30799999999999,,14nwa,88,NCL
78.264,115.054,,14nwa,88,NCL
77.51,119.506,,14nwa,88,NCL
77.14399999999999,120.959,,14nwa,88,NCL
75.679,123.61399999999999,,14nwa,88,NCL
75.18,124.99700000000001,,14nwa,88,NCL
75.181,126.04899999999999,,14nwa,88,NCL
75.391,128.175,,14nwa,88,NCL
75.19800000000001,129.025,,14nwa,88,NCL
74.547,129.634,,14nwa,88,NCL
73.541,130.028,,14nwa,88,NCL
71.934,130.239,,14nwa,88,NCL
71.024,129.957,,14nwa,88,NCL
69.21600000000001,128.965,,14nwa,88,NCL
67.637,128.934,,14nwa,88,NCL
66.557,129.10399999999998,,14nwa,88,NCL
65.679,129.534,,14nwa,88,NCL
64.634,131.069,,14nwa,88,NCL
63.466,133.815,,14nwa,88,NCL
61.875,138.18,,14nwa,88,NCL
61.195,139.511,,14nwa,88,NCL
60.048,140.533,,14nwa,88,NCL
59.512,141.341,,14nwa,88,NCL
58.809,144.279,,14nwa,88,NCL
58.27,145.66899999999998,,14nwa,88,NCL
54.236000000000004,151.995,,14nwa,88,NCL
52.483000000000004,155.026,,14nwa,88,NCL
50.99100000000001,158.819,,14nwa,88,NCL
49.71,161.497,,14nwa,88,NCL
48.818000000000005,162.636,,14nwa,88,NCL
47.165,163.82,,14nwa,88,NCL
44.795,164.767,,14nwa,88,NCL
42.835,165.106,,14nwa,88,NCL
38.282,165.467,,14nwa,88,NCL
36.387,165.987,,14nwa,88,NCL
34.183,167.109,,14nwa,88,NCL
29.148000000000003,170.50400000000002,,14nwa,88,NCL
27.435,171.49200000000002,,14nwa,88,NCL
26.43,171.68099999999998,,14nwa,88,NCL
25.471999999999998,171.354,,14nwa,88,NCL
24.229,169.59799999999998,,14nwa,88,NCL
23.515,169.13099999999997,,14nwa,88,NCL
22.633000000000003,169.343,,14nwa,88,NCL
20.695,170.31,,14nwa,88,NCL
19.737000000000002,170.34900000000002,,14nwa,88,NCL
17.33,169.483,,14nwa,88,NCL
16.368,169.283,,14nwa,88,NCL
15.388,169.382,,14nwa,88,NCL
13.943,169.917,,14nwa,88,NCL
11.417,171.513,,14nwa,88,NCL
4.196000000000001,175.972,,14nwa,88,NCL
2.233,177.422,,14nwa,88,NCL
1.3940000000000001,178.614,,14nwa,88,NCL
731.8,173.2,,14nwa,89,NCL
733.1,178.1,,14nwa,89,NCL
733.55,179.525,,14nwa,89,NCL
733.9,180.425,,14nwa,89,NCL
734.175,180.775,,14nwa,89,NCL
735.2,181.075,,14nwa,89,NCL
735.55,181.425,,14nwa,89,NCL
735.8,181.85,,14nwa,89,NCL
736.3,182.9,,14nwa,89,NCL
513.65,186.05,40.0,14nwa,90,NCL
514.75,184.1,40.0,14nwa,90,NCL
515.325,183.3,40.0,14nwa,90,NCL
516.3,182.175,40.0,14nwa,90,NCL
518.8,179.875,40.0,14nwa,90,NCL
0.0,186.547,,14nwa,91,NCL
4.766,182.06099999999998,,14nwa,91,NCL
5.971,181.239,,14nwa,91,NCL
7.4910000000000005,181.043,,14nwa,91,NCL
8.445,180.764,,14nwa,91,NCL
9.708,179.91,,14nwa,91,NCL
12.55,177.658,,14nwa,91,NCL
13.834000000000001,177.03400000000002,,14nwa,91,NCL
15.222999999999999,176.834,,14nwa,91,NCL
17.214000000000002,177.06599999999997,,14nwa,91,NCL
20.676,178.19,,14nwa,91,NCL
23.320999999999998,179.58700000000002,,14nwa,91,NCL
26.721,181.75400000000002,,14nwa,91,NCL
28.089000000000002,182.30200000000002,,14nwa,91,NCL
29.125999999999998,182.206,,14nwa,91,NCL
30.994,181.37,,14nwa,91,NCL
32.275999999999996,180.514,,14nwa,91,NCL
32.906,179.81099999999998,,14nwa,91,NCL
33.172,178.898,,14nwa,91,NCL
33.326,176.808,,14nwa,91,NCL
33.751,175.924,,14nwa,91,NCL
34.417,175.12900000000002,,14nwa,91,NCL
35.25,174.546,,14nwa,91,NCL
38.491,173.24,,14nwa,91,NCL
46.172,170.635,,14nwa,91,NCL
50.803000000000004,168.831,,14nwa,91,NCL
52.937,167.718,,14nwa,91,NCL
53.488,166.93099999999998,,14nwa,91,NCL
54.20399999999999,164.925,,14nwa,91,NCL
54.413000000000004,164.457,,14nwa,91,NCL
504.45,186.175,210.0,14nwa,92,NCL
504.05,185.825,210.0,14nwa,92,NCL
502.325,183.925,210.0,14nwa,92,NCL
501.575,183.3,210.0,14nwa,92,NCL
501.175,183.025,210.0,14nwa,92,NCL
500.2,182.55,210.0,14nwa,92,NCL
499.125,182.2,210.0,14nwa,92,NCL
498.125,182.0,210.0,14nwa,92,NCL
497.7,181.975,210.0,14nwa,92,NCL
497.375,182.05,210.0,14nwa,92,NCL
497.275,182.475,210.0,14nwa,92,NCL
497.375,183.1,210.0,14nwa,92,NCL
497.575,183.675,210.0,14nwa,92,NCL
497.85,184.075,210.0,14nwa,92,NCL
498.425,184.875,210.0,14nwa,92,NCL
500.65,187.375,210.0,14nwa,92,NCL
344.048,0.0,30.0,14nwa,93,NCL
344.281,8.08,30.0,14nwa,93,NCL
344.64099999999996,12.552999999999999,30.0,14nwa,93,NCL
345.102,14.955,30.0,14nwa,93,NCL
345.88800000000003,16.738,30.0,14nwa,93,NCL
348.54900000000004,20.475,30.0,14nwa,93,NCL
350.31,23.581,30.0,14nwa,93,NCL
351.20599999999996,25.427,30.0,14nwa,93,NCL
351.621,26.839000000000002,30.0,14nwa,93,NCL
351.685,28.76,30.0,14nwa,93,NCL
351.35699999999997,31.221999999999998,30.0,14nwa,93,NCL
349.577,37.575,30.0,14nwa,93,NCL
348.895,38.93,30.0,14nwa,93,NCL
347.949,40.116,30.0,14nwa,93,NCL
345.695,42.107,30.0,14nwa,93,NCL
339.334,47.131,30.0,14nwa,93,NCL
337.615,48.87,30.0,14nwa,93,NCL
336.491,50.435,30.0,14nwa,93,NCL
335.645,52.788999999999994,30.0,14nwa,93,NCL
335.00800000000004,56.857,30.0,14nwa,93,NCL
334.944,58.918,30.0,14nwa,93,NCL
335.31,64.725,30.0,14nwa,93,NCL
335.162,66.117,30.0,14nwa,93,NCL
334.751,67.336,30.0,14nwa,93,NCL
334.157,67.905,30.0,14nwa,93,NCL
332.72900000000004,68.336,30.0,14nwa,93,NCL
329.92699999999996,68.836,30.0,14nwa,93,NCL
329.014,69.277,30.0,14nwa,93,NCL
328.001,70.306,30.0,14nwa,93,NCL
326.28,72.737,30.0,14nwa,93,NCL
323.409,77.58,30.0,14nwa,93,NCL
321.562,79.91,30.0,14nwa,93,NCL
320.017,81.112,30.0,14nwa,93,NCL
315.882,83.096,30.0,14nwa,93,NCL
314.14099999999996,84.072,30.0,14nwa,93,NCL
313.383,84.69,30.0,14nwa,93,NCL
312.784,85.522,30.0,14nwa,93,NCL
312.365,86.476,30.0,14nwa,93,NCL
312.075,87.926,30.0,14nwa,93,NCL
312.112,89.955,30.0,14nwa,93,NCL
312.49,91.925,30.0,14nwa,93,NCL
313.16900000000004,93.818,30.0,14nwa,93,NCL
314.35200000000003,96.025,30.0,14nwa,93,NCL
316.335,98.329,30.0,14nwa,93,NCL
317.072,99.59700000000001,30.0,14nwa,93,NCL
317.457,101.025,30.0,14nwa,93,NCL
318.072,104.508,30.0,14nwa,93,NCL
320.552,110.538,30.0,14nwa,93,NCL
321.194,112.42,30.0,14nwa,93,NCL
321.847,115.846,30.0,14nwa,93,NCL
322.165,120.35799999999999,30.0,14nwa,93,NCL
322.155,121.854,30.0,14nwa,93,NCL
321.625,124.84899999999999,30.0,14nwa,93,NCL
321.66700000000003,125.814,30.0,14nwa,93,NCL
322.115,127.26,30.0,14nwa,93,NCL
322.913,128.57399999999998,30.0,14nwa,93,NCL
326.43,132.167,30.0,14nwa,93,NCL
330.319,135.296,30.0,14nwa,93,NCL
331.287,135.539,30.0,14nwa,93,NCL
332.902,135.454,30.0,14nwa,93,NCL
333.44599999999997,136.093,30.0,14nwa,93,NCL
334.47900000000004,140.045,30.0,14nwa,93,NCL
335.04699999999997,141.447,30.0,14nwa,93,NCL
336.315,142.966,30.0,14nwa,93,NCL
338.79900000000004,145.486,30.0,14nwa,93,NCL
339.54400000000004,146.77100000000002,30.0,14nwa,93,NCL
341.892,152.327,30.0,14nwa,93,NCL
343.176,155.037,30.0,14nwa,93,NCL
345.394,158.34,30.0,14nwa,93,NCL
347.57099999999997,161.09799999999998,30.0,14nwa,93,NCL
350.235,164.112,30.0,14nwa,93,NCL
353.023,166.96900000000002,30.0,14nwa,93,NCL
355.792,169.128,30.0,14nwa,93,NCL
358.75800000000004,171.0,30.0,14nwa,93,NCL
360.148,171.595,30.0,14nwa,93,NCL
361.608,171.945,30.0,14nwa,93,NCL
364.156,171.887,30.0,14nwa,93,NCL
365.12300000000005,171.99099999999999,30.0,14nwa,93,NCL
365.967,172.44099999999997,30.0,14nwa,93,NCL
367.495,173.808,30.0,14nwa,93,NCL
368.43199999999996,174.12,30.0,14nwa,93,NCL
370.405,174.52599999999998,30.0,14nwa,93,NCL
371.18800000000005,175.135,30.0,14nwa,93,NCL
372.94599999999997,177.041,30.0,14nwa,93,NCL
373.76599999999996,177.49400000000003,30.0,14nwa,93,NCL
374.755,177.593,30.0,14nwa,93,NCL
377.504,177.195,30.0,14nwa,93,NCL
378.463,177.19299999999998,30.0,14nwa,93,NCL
379.19599999999997,177.518,30.0,14nwa,93,NCL
379.64300000000003,178.235,30.0,14nwa,93,NCL
380.087,180.91,30.0,14nwa,93,NCL
380.76599999999996,183.824,30.0,14nwa,93,NCL
381.58,185.67,30.0,14nwa,93,NCL
382.805,186.511,30.0,14nwa,93,NCL
384.718,187.157,30.0,14nwa,93,NCL
385.744,187.125,30.0,14nwa,93,NCL
386.69599999999997,186.775,30.0,14nwa,93,NCL
387.86199999999997,185.86900000000003,30.0,14nwa,93,NCL
390.49300000000005,183.523,30.0,14nwa,93,NCL
392.29,182.58700000000002,30.0,14nwa,93,NCL
393.741,182.206,30.0,14nwa,93,NCL
396.22,182.042,30.0,14nwa,93,NCL
399.74699999999996,182.122,30.0,14nwa,93,NCL
402.717,182.47,30.0,14nwa,93,NCL
405.09,183.30700000000002,30.0,14nwa,93,NCL
409.51300000000003,184.08700000000002,30.0,14nwa,93,NCL
415.98699999999997,184.769,30.0,14nwa,93,NCL
419.98800000000006,184.926,30.0,14nwa,93,NCL
422.965,184.537,30.0,14nwa,93,NCL
424.876,183.955,30.0,14nwa,93,NCL
428.085,182.525,30.0,14nwa,93,NCL
428.93199999999996,181.976,30.0,14nwa,93,NCL
429.649,181.25799999999998,30.0,14nwa,93,NCL
430.125,180.392,30.0,14nwa,93,NCL
430.795,178.483,30.0,14nwa,93,NCL
432.092,177.34400000000002,30.0,14nwa,93,NCL
433.07099999999997,176.96599999999998,30.0,14nwa,93,NCL
434.02,177.745,30.0,14nwa,93,NCL
435.309,179.75900000000001,30.0,14nwa,93,NCL
437.76300000000003,184.43200000000002,30.0,14nwa,93,NCL
439.265,186.417,30.0,14nwa,93,NCL
440.473,187.225,30.0,14nwa,93,NCL
443.36400000000003,188.31,30.0,14nwa,93,NCL
444.288,188.74099999999999,30.0,14nwa,93,NCL
445.75300000000004,189.08,30.0,14nwa,93,NCL
446.70599999999996,188.753,30.0,14nwa,93,NCL
448.07599999999996,187.294,30.0,14nwa,93,NCL
451.04699999999997,183.155,30.0,14nwa,93,NCL
452.74,181.403,30.0,14nwa,93,NCL
453.55300000000005,180.90599999999998,30.0,14nwa,93,NCL
455.01800000000003,180.542,30.0,14nwa,93,NCL
457.577,180.097,30.0,14nwa,93,NCL
458.45,179.672,30.0,14nwa,93,NCL
460.11,178.454,30.0,14nwa,93,NCL
461.904,176.562,30.0,14nwa,93,NCL
462.6,175.294,30.0,14nwa,93,NCL
462.82199999999995,174.396,30.0,14nwa,93,NCL
462.759,172.429,30.0,14nwa,93,NCL
462.296,168.813,30.0,14nwa,93,NCL
462.48400000000004,167.34599999999998,30.0,14nwa,93,NCL
463.976,163.601,30.0,14nwa,93,NCL
464.414,162.17600000000002,30.0,14nwa,93,NCL
464.496,161.145,30.0,14nwa,93,NCL
464.298,160.159,30.0,14nwa,93,NCL
463.028,157.985,30.0,14nwa,93,NCL
461.656,156.512,30.0,14nwa,93,NCL
460.39599999999996,155.765,30.0,14nwa,93,NCL
456.64300000000003,154.254,30.0,14nwa,93,NCL
455.05699999999996,153.034,30.0,14nwa,93,NCL
453.58099999999996,151.621,30.0,14nwa,93,NCL
452.31699999999995,150.069,30.0,14nwa,93,NCL
451.60400000000004,148.78,30.0,14nwa,93,NCL
451.23199999999997,147.266,30.0,14nwa,93,NCL
451.18199999999996,145.767,30.0,14nwa,93,NCL
451.47,144.81799999999998,30.0,14nwa,93,NCL
452.06699999999995,143.94799999999998,30.0,14nwa,93,NCL
452.8,143.289,30.0,14nwa,93,NCL
454.142,142.567,30.0,14nwa,93,NCL
455.582,142.131,30.0,14nwa,93,NCL
457.089,142.009,30.0,14nwa,93,NCL
459.077,142.292,30.0,14nwa,93,NCL
461.986,143.204,30.0,14nwa,93,NCL
463.459,143.155,30.0,14nwa,93,NCL
465.055,142.73,30.0,14nwa,93,NCL
465.959,142.226,30.0,14nwa,93,NCL
466.55199999999996,141.52100000000002,30.0,14nwa,93,NCL
467.273,139.768,30.0,14nwa,93,NCL
467.755,137.785,30.0,14nwa,93,NCL
468.12199999999996,134.66899999999998,30.0,14nwa,93,NCL
468.075,132.195,30.0,14nwa,93,NCL
467.014,128.805,30.0,14nwa,93,NCL
466.784,127.306,30.0,14nwa,93,NCL
466.89099999999996,126.23700000000001,30.0,14nwa,93,NCL
467.38300000000004,125.45299999999999,30.0,14nwa,93,NCL
468.25199999999995,124.807,30.0,14nwa,93,NCL
469.27,124.34,30.0,14nwa,93,NCL
470.2,124.275,30.0,14nwa,93,NCL
470.934,124.75299999999999,30.0,14nwa,93,NCL
472.228,126.52,30.0,14nwa,93,NCL
472.939,127.277,30.0,14nwa,93,NCL
473.784,127.624,30.0,14nwa,93,NCL
475.209,127.67200000000001,30.0,14nwa,93,NCL
478.289,127.177,30.0,14nwa,93,NCL
479.80699999999996,127.066,30.0,14nwa,93,NCL
480.81300000000005,127.21700000000001,30.0,14nwa,93,NCL
482.158,127.87299999999999,30.0,14nwa,93,NCL
484.195,129.434,30.0,14nwa,93,NCL
485.051,130.61,30.0,14nwa,93,NCL
485.309,131.579,30.0,14nwa,93,NCL
485.594,134.21200000000002,30.0,14nwa,93,NCL
485.964,135.07399999999998,30.0,14nwa,93,NCL
487.351,136.372,30.0,14nwa,93,NCL
489.06,137.471,30.0,14nwa,93,NCL
490.936,138.38299999999998,30.0,14nwa,93,NCL
494.25800000000004,139.53799999999998,30.0,14nwa,93,NCL
498.249,140.18,30.0,14nwa,93,NCL
501.23800000000006,140.289,30.0,14nwa,93,NCL
503.199,139.717,30.0,14nwa,93,NCL
504.44800000000004,138.91299999999998,30.0,14nwa,93,NCL
505.50300000000004,137.782,30.0,14nwa,93,NCL
506.18,136.482,30.0,14nwa,93,NCL
506.31699999999995,135.476,30.0,14nwa,93,NCL
505.959,129.904,30.0,14nwa,93,NCL
505.32800000000003,126.48299999999999,30.0,14nwa,93,NCL
504.986,125.57600000000001,30.0,14nwa,93,NCL
504.408,124.756,30.0,14nwa,93,NCL
502.644,122.851,30.0,14nwa,93,NCL
502.16,122.03200000000001,30.0,14nwa,93,NCL
502.069,121.08200000000001,30.0,14nwa,93,NCL
502.33,120.054,30.0,14nwa,93,NCL
504.065,115.861,30.0,14nwa,93,NCL
505.88599999999997,112.289,30.0,14nwa,93,NCL
507.827,109.39200000000001,30.0,14nwa,93,NCL
510.966,105.479,30.0,14nwa,93,NCL
513.614,102.476,30.0,14nwa,93,NCL
514.452,101.891,30.0,14nwa,93,NCL
515.391,101.598,30.0,14nwa,93,NCL
517.427,101.49799999999999,30.0,14nwa,93,NCL
518.3969999999999,101.345,30.0,14nwa,93,NCL
519.245,100.833,30.0,14nwa,93,NCL
519.889,100.03399999999999,30.0,14nwa,93,NCL
521.2,97.825,30.0,14nwa,93,NCL
521.646,96.429,30.0,14nwa,93,NCL
521.539,95.447,30.0,14nwa,93,NCL
520.741,93.416,30.0,14nwa,93,NCL
520.75,92.55799999999999,30.0,14nwa,93,NCL
521.37,91.943,30.0,14nwa,93,NCL
523.337,90.97200000000001,30.0,14nwa,93,NCL
523.989,90.25299999999999,30.0,14nwa,93,NCL
525.085,86.839,30.0,14nwa,93,NCL
525.803,85.656,30.0,14nwa,93,NCL
526.889,85.655,30.0,14nwa,93,NCL
529.5509999999999,87.102,30.0,14nwa,93,NCL
530.944,87.601,30.0,14nwa,93,NCL
537.561,88.384,30.0,14nwa,93,NCL
540.577,88.35700000000001,30.0,14nwa,93,NCL
0.0,192.725,,14nwa,94,NCL
5.225,189.225,,14nwa,94,NCL
6.525,188.45,,14nwa,94,NCL
7.85,187.8,,14nwa,94,NCL
10.15,186.825,,14nwa,94,NCL
12.075,186.175,,14nwa,94,NCL
13.525,185.775,,14nwa,94,NCL
14.5,185.55,,14nwa,94,NCL
16.475,185.225,,14nwa,94,NCL
18.0,185.125,,14nwa,94,NCL
19.05,185.15,,14nwa,94,NCL
20.05,185.3,,14nwa,94,NCL
20.525,185.425,,14nwa,94,NCL
21.45,185.75,,14nwa,94,NCL
22.3,186.225,,14nwa,94,NCL
23.15,186.825,,14nwa,94,NCL
23.975,187.475,,14nwa,94,NCL
26.35,189.575,,14nwa,94,NCL
27.15,190.225,,14nwa,94,NCL
27.95,190.75,,14nwa,94,NCL
28.375,190.975,,14nwa,94,NCL
29.2,191.3,,14nwa,94,NCL
29.625,191.375,,14nwa,94,NCL
30.05,191.35,,14nwa,94,NCL
30.5,191.225,,14nwa,94,NCL
30.95,191.025,,14nwa,94,NCL
31.85,190.475,,14nwa,94,NCL
33.225,189.475,,14nwa,94,NCL
34.125,188.925,,14nwa,94,NCL
428.908,194.19,,14nwa,95,NCL
430.389,194.115,,14nwa,95,NCL
435.38699999999994,194.705,,14nwa,95,NCL
436.849,195.123,,14nwa,95,NCL
437.653,195.68200000000002,,14nwa,95,NCL
439.12199999999996,197.021,,14nwa,95,NCL
443.38199999999995,200.076,,14nwa,95,NCL
447.708,198.979,,14nwa,95,NCL
452.431,197.24400000000003,,14nwa,95,NCL
454.225,196.40400000000002,,14nwa,95,NCL
455.408,195.437,,14nwa,95,NCL
456.335,194.243,,14nwa,95,NCL
457.55199999999996,190.954,,14nwa,95,NCL
458.20099999999996,189.60299999999998,,14nwa,95,NCL
459.171,188.416,,14nwa,95,NCL
459.986,187.894,,14nwa,95,NCL
460.96,187.59799999999998,,14nwa,95,NCL
462.97,187.56799999999998,,14nwa,95,NCL
466.945,188.148,,14nwa,95,NCL
468.973,187.774,,14nwa,95,NCL
470.939,187.04,,14nwa,95,NCL
471.745,186.542,,14nwa,95,NCL
472.291,185.86700000000002,,14nwa,95,NCL
472.389,184.804,,14nwa,95,NCL
472.208,183.71099999999998,,14nwa,95,NCL
470.87699999999995,182.227,,14nwa,95,NCL
470.083,179.858,,14nwa,95,NCL
469.3,176.365,,14nwa,95,NCL
469.32099999999997,173.919,,14nwa,95,NCL
470.10400000000004,171.08,,14nwa,95,NCL
472.46,165.457,,14nwa,95,NCL
472.89,164.03,,14nwa,95,NCL
472.629,161.421,,14nwa,95,NCL
472.842,160.585,,14nwa,95,NCL
474.731,159.778,,14nwa,95,NCL
476.631,158.078,,14nwa,95,NCL
478.76599999999996,155.79399999999998,,14nwa,95,NCL
479.57599999999996,154.565,,14nwa,95,NCL
480.074,153.265,,14nwa,95,NCL
480.11699999999996,151.85299999999998,,14nwa,95,NCL
479.336,148.296,,14nwa,95,NCL
479.13800000000003,146.77700000000002,,14nwa,95,NCL
479.106,143.273,,14nwa,95,NCL
479.33099999999996,141.888,,14nwa,95,NCL
479.659,141.442,,14nwa,95,NCL
480.25,141.721,,14nwa,95,NCL
482.415,143.825,,14nwa,95,NCL
486.834,146.234,,14nwa,95,NCL
489.60699999999997,147.382,,14nwa,95,NCL
493.45300000000003,148.41899999999998,,14nwa,95,NCL
498.39300000000003,149.327,,14nwa,95,NCL
502.86199999999997,149.87,,14nwa,95,NCL
505.869,149.85,,14nwa,95,NCL
509.344,149.384,,14nwa,95,NCL
510.273,148.964,,14nwa,95,NCL
511.783,147.66,,14nwa,95,NCL
513.172,146.19299999999998,,14nwa,95,NCL
514.368,144.59799999999998,,14nwa,95,NCL
515.048,143.22,,14nwa,95,NCL
515.251,142.238,,14nwa,95,NCL
515.2040000000001,137.266,,14nwa,95,NCL
514.56,124.251,,14nwa,95,NCL
514.43,119.25399999999999,,14nwa,95,NCL
514.9119999999999,117.302,,14nwa,95,NCL
516.145,115.104,,14nwa,95,NCL
517.135,113.98200000000001,,14nwa,95,NCL
519.919,111.863,,14nwa,95,NCL
524.866,108.40899999999999,,14nwa,95,NCL
526.302,107.074,,14nwa,95,NCL
526.785,106.206,,14nwa,95,NCL
527.808,103.87799999999999,,14nwa,95,NCL
528.514,103.196,,14nwa,95,NCL
529.77,102.333,,14nwa,95,NCL
530.355,101.531,,14nwa,95,NCL
531.539,99.27600000000001,,14nwa,95,NCL
532.189,98.568,,14nwa,95,NCL
533.536,97.719,,14nwa,95,NCL
534.524,97.416,,14nwa,95,NCL
535.447,97.475,,14nwa,95,NCL
536.325,97.90799999999999,,14nwa,95,NCL
538.511,99.413,,14nwa,95,NCL
539.42,99.676,,14nwa,95,NCL
540.845,99.571,,14nwa,95,NCL
542.8,99.006,,14nwa,95,NCL
546.575,97.45,,14nwa,95,NCL
548.236,96.32799999999999,,14nwa,95,NCL
551.375,93.057,,14nwa,95,NCL
552.844,91.725,,14nwa,95,NCL
